ISO3,Country,Year,Sex,Age,AgeInt,nMx,nAx
SSD,South Sudan,2005,b,50,5,0.01179,2.604902473343615
SSD,South Sudan,2005,b,55,5,0.01614,2.614978957499428
SSD,South Sudan,2005,b,60,5,0.02406,2.611313369659915
SSD,South Sudan,2005,b,65,5,0.03503,2.599229299994415
SSD,South Sudan,2005,b,70,5,0.05499,2.5623992179829407
SSD,South Sudan,2005,b,75,5,0.08191,2.4952662020749887
SSD,South Sudan,2005,b,80,5,0.12194,2.4160901649424074
SSD,South Sudan,2005,b,85,NA,0.19365,4.58253001320823
SSD,South Sudan,2005,f,0,1,0.08795000000000001,0.31411
SSD,South Sudan,2005,f,1,4,0.01458,1.26704630041508
SSD,South Sudan,2005,f,5,5,0.00412,2.009569171636794
SSD,South Sudan,2005,f,10,5,0.00162,2.22526573373866
SSD,South Sudan,2005,f,15,5,0.00112,2.5230603786685495
SSD,South Sudan,2005,f,20,5,0.00183,2.705580464720268
SSD,South Sudan,2005,f,25,5,0.00306,2.6632003000249194
SSD,South Sudan,2005,f,30,5,0.00413,2.5907550150188143
SSD,South Sudan,2005,f,35,5,0.00493,2.558671343299233
SSD,South Sudan,2005,f,40,5,0.00575,2.5703690291497128
SSD,South Sudan,2005,f,45,5,0.00732,2.594764047958437
SSD,South Sudan,2005,f,50,5,0.00975,2.5977327048738346
SSD,South Sudan,2005,f,55,5,0.0129,2.61495065028338
SSD,South Sudan,2005,f,60,5,0.01926,2.625381171819665
SSD,South Sudan,2005,f,65,5,0.02855,2.6271307689429566
SSD,South Sudan,2005,f,70,5,0.04717,2.5948152313361588
SSD,South Sudan,2005,f,75,5,0.07213,2.525902242485605
SSD,South Sudan,2005,f,80,5,0.10988,2.4534341861286055
SSD,South Sudan,2005,f,85,NA,0.17919,4.792651839167461
SSD,South Sudan,2005,m,0,1,0.10204,0.29915
SSD,South Sudan,2005,m,1,4,0.0142,1.2540729888778177
SSD,South Sudan,2005,m,5,5,0.00401,2.0943487326910097
SSD,South Sudan,2005,m,10,5,0.00232,2.295789828147304
SSD,South Sudan,2005,m,15,5,0.00154,2.47404181417396
SSD,South Sudan,2005,m,20,5,0.00208,2.609529938826681
SSD,South Sudan,2005,m,25,5,0.00266,2.621100526855262
SSD,South Sudan,2005,m,30,5,0.00382,2.648985296325988
SSD,South Sudan,2005,m,35,5,0.00565,2.6374862774872367
SSD,South Sudan,2005,m,40,5,0.00782,2.604312024476015
SSD,South Sudan,2005,m,45,5,0.01008,2.6000298296350928
SSD,South Sudan,2005,m,50,5,0.01398,2.609092608075992
SSD,South Sudan,2005,m,55,5,0.01957,2.612889133816144
SSD,South Sudan,2005,m,60,5,0.02923,2.5996360145992528
SSD,South Sudan,2005,m,65,5,0.04229,2.5761707418799205
SSD,South Sudan,2005,m,70,5,0.06431,2.532137540596771
SSD,South Sudan,2005,m,75,5,0.09387,2.4625547656646547
SSD,South Sudan,2005,m,80,5,0.13737,2.3766329381888074
SSD,South Sudan,2005,m,85,NA,0.21554,4.248216427543451
SSD,South Sudan,2010,b,0,1,0.06964,0.28401906127804877
SSD,South Sudan,2010,b,1,4,0.00995,1.3182712523554785
SSD,South Sudan,2010,b,5,5,0.00306,2.09691611044916
SSD,South Sudan,2010,b,10,5,0.00163,2.3245738954163606
SSD,South Sudan,2010,b,15,5,0.00134,2.531321910671046
SSD,South Sudan,2010,b,20,5,0.00192,2.643492138821893
SSD,South Sudan,2010,b,25,5,0.00272,2.636557475144302
SSD,South Sudan,2010,b,30,5,0.0038,2.624265370598911
SSD,South Sudan,2010,b,35,5,0.00513,2.603694516376018
SSD,South Sudan,2010,b,40,5,0.00658,2.589521701889908
SSD,South Sudan,2010,b,45,5,0.00842,2.5934523941139256
SSD,South Sudan,2010,b,50,5,0.01121,2.5995682267403013
SSD,South Sudan,2010,b,55,5,0.01519,2.615345559875685
SSD,South Sudan,2010,b,60,5,0.0227,2.616295903249564
SSD,South Sudan,2010,b,65,5,0.03331,2.6054395541187576
SSD,South Sudan,2010,b,70,5,0.05254,2.5693987598394945
SSD,South Sudan,2010,b,75,5,0.0786,2.50414256349467
SSD,South Sudan,2010,b,80,5,0.11762,2.431256287120813
SSD,South Sudan,2010,b,85,NA,0.18947,4.602839103131639
SSD,South Sudan,2010,f,0,1,0.06356999999999999,0.2933781773
SSD,South Sudan,2010,f,1,4,0.01012,1.3030178817311775
SSD,South Sudan,2010,f,5,5,0.00311,2.053382902607158
SSD,South Sudan,2010,f,10,5,0.00136,2.280643219502746
SSD,South Sudan,2010,f,15,5,0.0011,2.53797720586761
SSD,South Sudan,2010,f,20,5,0.00165,2.6889660709156087
SSD,South Sudan,2010,f,25,5,0.00277,2.6755636323744487
SSD,South Sudan,2010,f,30,5,0.00394,2.610196871518236
SSD,South Sudan,2010,f,35,5,0.00489,2.567840584878501
SSD,South Sudan,2010,f,40,5,0.00573,2.5675036828095363
SSD,South Sudan,2010,f,45,5,0.00716,2.5855304200148876
SSD,South Sudan,2010,f,50,5,0.00928,2.5922045768180264
SSD,South Sudan,2010,f,55,5,0.01223,2.6153032162183494
SSD,South Sudan,2010,f,60,5,0.01824,2.62867917656755
SSD,South Sudan,2010,f,65,5,0.02722,2.632119436503502
SSD,South Sudan,2010,f,70,5,0.04515,2.601223907364047
SSD,South Sudan,2010,f,75,5,0.0695,2.533736104666787
SSD,South Sudan,2010,f,80,5,0.10637,2.462625872645822
SSD,South Sudan,2010,f,85,NA,0.17489,4.889677128527549
SSD,South Sudan,2010,m,0,1,0.07555000000000002,0.2746288655
SSD,South Sudan,2010,m,1,4,0.00978,1.3251943838849871
SSD,South Sudan,2010,m,5,5,0.00301,2.1344121495889623
SSD,South Sudan,2010,m,10,5,0.0019,2.361767660057936
SSD,South Sudan,2010,m,15,5,0.00158,2.5253481230476256
SSD,South Sudan,2010,m,20,5,0.00218,2.6047611719527675
SSD,South Sudan,2010,m,25,5,0.00267,2.6029514135969753
SSD,South Sudan,2010,m,30,5,0.00367,2.6375386463896984
SSD,South Sudan,2010,m,35,5,0.00536,2.636337993817706
SSD,South Sudan,2010,m,40,5,0.00745,2.6084836757061742
SSD,South Sudan,2010,m,45,5,0.00972,2.599704900008492
SSD,South Sudan,2010,m,50,5,0.01325,2.6054600784943
SSD,South Sudan,2010,m,55,5,0.01841,2.6137684275500614
SSD,South Sudan,2010,m,60,5,0.0275,2.6045281620332283
SSD,South Sudan,2010,m,65,5,0.04003,2.582887954581073
SSD,South Sudan,2010,m,70,5,0.06109,2.5413083327067083
SSD,South Sudan,2010,m,75,5,0.08991,2.473671642595674
SSD,South Sudan,2010,m,80,5,0.1323,2.3883948509838473
SSD,South Sudan,2010,m,85,NA,0.21053,4.374661125619536
SSD,South Sudan,2015,b,0,1,0.06449,0.26704784690000005
SSD,South Sudan,2015,b,1,4,0.00901,1.3293665857172838
SSD,South Sudan,2015,b,5,5,0.00273,2.102596398948813
SSD,South Sudan,2015,b,10,5,0.00151,2.374855984512774
SSD,South Sudan,2015,b,15,5,0.00152,2.5808448255119503
SSD,South Sudan,2015,b,20,5,0.00226,2.6240471979357993
SSD,South Sudan,2015,b,25,5,0.00282,2.597388971528156
SSD,South Sudan,2015,b,30,5,0.00371,2.607799386845085
SSD,South Sudan,2015,b,35,5,0.00491,2.599092599588643
SSD,South Sudan,2015,b,40,5,0.00627,2.5901957530650224
SSD,South Sudan,2015,b,45,5,0.00806,2.595526958318509
SSD,South Sudan,2015,b,50,5,0.01075,2.601661853708978
SSD,South Sudan,2015,b,55,5,0.01462,2.617025255381511
SSD,South Sudan,2015,b,60,5,0.02182,2.618842476443605
SSD,South Sudan,2015,b,65,5,0.03217,2.6093631122139462
SSD,South Sudan,2015,b,70,5,0.05088,2.574224840918446
SSD,South Sudan,2015,b,75,5,0.07641,2.509537801754634
SSD,South Sudan,2015,b,80,5,0.11436,2.434484146511518
SSD,South Sudan,2015,b,85,NA,0.18589,4.781559507676141
SSD,South Sudan,2015,f,0,1,0.05879,0.2748275231
SSD,South Sudan,2015,f,1,4,0.00921,1.3102598190359993
SSD,South Sudan,2015,f,5,5,0.00279,2.059697818027036
SSD,South Sudan,2015,f,10,5,0.00127,2.3108930555360687
SSD,South Sudan,2015,f,15,5,0.00114,2.5470452663595564
SSD,South Sudan,2015,f,20,5,0.00161,2.6543256239470945
SSD,South Sudan,2015,f,25,5,0.00243,2.651897160849613
SSD,South Sudan,2015,f,30,5,0.00342,2.6151399482823003
SSD,South Sudan,2015,f,35,5,0.00437,2.580184901151879
SSD,South Sudan,2015,f,40,5,0.00525,2.5780926077686295
SSD,South Sudan,2015,f,45,5,0.0067,2.5929393187042833
SSD,South Sudan,2015,f,50,5,0.00877,2.598226928698322
SSD,South Sudan,2015,f,55,5,0.01172,2.621763062872417
SSD,South Sudan,2015,f,60,5,0.01769,2.633035524819815
SSD,South Sudan,2015,f,65,5,0.02649,2.634738451651379
SSD,South Sudan,2015,f,70,5,0.04402,2.604726552063243
SSD,South Sudan,2015,f,75,5,0.06801,2.5378466703970877
SSD,South Sudan,2015,f,80,5,0.10421,2.4690269942925007
SSD,South Sudan,2015,f,85,NA,0.17213,4.927741803105485
SSD,South Sudan,2015,m,0,1,0.07005000000000002,0.2566977105
SSD,South Sudan,2015,m,1,4,0.00881,1.3403850352600704
SSD,South Sudan,2015,m,5,5,0.00267,2.138735235368059
SSD,South Sudan,2015,m,10,5,0.00174,2.425494877866716
SSD,South Sudan,2015,m,15,5,0.0019,2.602463671617915
SSD,South Sudan,2015,m,20,5,0.0029,2.602561859090268
SSD,South Sudan,2015,m,25,5,0.0032,2.560850105067927
SSD,South Sudan,2015,m,30,5,0.00401,2.6029579124898192
SSD,South Sudan,2015,m,35,5,0.00546,2.6134339805908056
SSD,South Sudan,2015,m,40,5,0.0073,2.599296581938953
SSD,South Sudan,2015,m,45,5,0.00946,2.5976108548621206
SSD,South Sudan,2015,m,50,5,0.01282,2.6043985693453413
SSD,South Sudan,2015,m,55,5,0.01775,2.613827409060617
SSD,South Sudan,2015,m,60,5,0.02644,2.606061083508912
SSD,South Sudan,2015,m,65,5,0.03847,2.585977362413908
SSD,South Sudan,2015,m,70,5,0.05869,2.54658268423347
SSD,South Sudan,2015,m,75,5,0.08652,2.4817765819923334
SSD,South Sudan,2015,m,80,5,0.12774,2.3992779102831427
SSD,South Sudan,2015,m,85,NA,0.20552,4.482204086841607
SSD,South Sudan,2019,b,0,1,0.06633,0.2736037314463414
SSD,South Sudan,2019,b,1,4,0.00935,1.3253956124044597
SSD,South Sudan,2019,b,5,5,0.00273,2.0944733130539994
SSD,South Sudan,2019,b,10,5,0.00151,2.327337239669121
SSD,South Sudan,2019,b,15,5,0.00121,2.52460721666636
SSD,South Sudan,2019,b,20,5,0.00172,2.6338188687002
SSD,South Sudan,2019,b,25,5,0.00234,2.6238117970773733
SSD,South Sudan,2019,b,30,5,0.00319,2.619146266713354
SSD,South Sudan,2019,b,35,5,0.00428,2.6079496604938033
SSD,South Sudan,2019,b,40,5,0.00559,2.599016219294769
SSD,South Sudan,2019,b,45,5,0.00728,2.604747444479474
SSD,South Sudan,2019,b,50,5,0.00994,2.611013535546976
SSD,South Sudan,2019,b,55,5,0.0137,2.624586438704001
SSD,South Sudan,2019,b,60,5,0.02073,2.6240938265972575
SSD,South Sudan,2019,b,65,5,0.03058,2.6144850787844547
SSD,South Sudan,2019,b,70,5,0.04876,2.5815370713349424
SSD,South Sudan,2019,b,75,5,0.07365,2.517753872863177
SSD,South Sudan,2019,b,80,5,0.1109,2.444830831540059
SSD,South Sudan,2019,b,85,NA,0.18228,4.850668230970591
SSD,South Sudan,2019,f,0,1,0.06047,0.2813474183
SSD,South Sudan,2019,f,1,4,0.00948,1.3077127438977658
SSD,South Sudan,2019,f,5,5,0.00277,2.0534029789920107
SSD,South Sudan,2019,f,10,5,0.00127,2.280885410934007
SSD,South Sudan,2019,f,15,5,9.8e-4,2.5167680930566876
SSD,South Sudan,2019,f,20,5,0.00139,2.6578580825003
SSD,South Sudan,2019,f,25,5,0.00212,2.654462406953065
SSD,South Sudan,2019,f,30,5,0.00298,2.6180952207532857
SSD,South Sudan,2019,f,35,5,0.00385,2.589108607818591
SSD,South Sudan,2019,f,40,5,0.00475,2.5876831111497363
SSD,South Sudan,2019,f,45,5,0.00615,2.6011892302953723
SSD,South Sudan,2019,f,50,5,0.00821,2.607038307319737
SSD,South Sudan,2019,f,55,5,0.01116,2.628999433388581
SSD,South Sudan,2019,f,60,5,0.01705,2.637367852753861
SSD,South Sudan,2019,f,65,5,0.02559,2.6374591769887084
SSD,South Sudan,2019,f,70,5,0.0426,2.6089199581897216
SSD,South Sudan,2019,f,75,5,0.06609,2.543557577834557
SSD,South Sudan,2019,f,80,5,0.10168,2.4746123367689123
SSD,South Sudan,2019,f,85,NA,0.16947,5.02895072746468
SSD,South Sudan,2019,m,0,1,0.07203000000000001,0.2631529263
SSD,South Sudan,2019,m,1,4,0.00922,1.3349117627143283
SSD,South Sudan,2019,m,5,5,0.00269,2.1287182183460382
SSD,South Sudan,2019,m,10,5,0.00174,2.3676296589205696
SSD,South Sudan,2019,m,15,5,0.00145,2.5290938916306787
SSD,South Sudan,2019,m,20,5,0.00203,2.614196604595622
SSD,South Sudan,2019,m,25,5,0.00256,2.6014987767372215
SSD,South Sudan,2019,m,30,5,0.00339,2.6195115104634463
SSD,South Sudan,2019,m,35,5,0.0047,2.6238955455674797
SSD,South Sudan,2019,m,40,5,0.00644,2.6087924859693894
SSD,South Sudan,2019,m,45,5,0.00845,2.607494432142435
SSD,South Sudan,2019,m,50,5,0.01174,2.6139445130531667
SSD,South Sudan,2019,m,55,5,0.01642,2.621759992786773
SSD,South Sudan,2019,m,60,5,0.02482,2.613566174426359
SSD,South Sudan,2019,m,65,5,0.0363,2.592964089700785
SSD,South Sudan,2019,m,70,5,0.05575,2.55521980613381
SSD,South Sudan,2019,m,75,5,0.08263,2.4921500859800902
SSD,South Sudan,2019,m,80,5,0.12267,2.411719772098761
SSD,South Sudan,2019,m,85,NA,0.20057,4.6096014794832705
STP,São Tomé & Príncipe,2000,b,0,1,0.06068,0.2534728903121951
STP,São Tomé & Príncipe,2000,b,1,4,0.00842,1.3376021025911342
STP,São Tomé & Príncipe,2000,b,5,5,0.00204,2.0910502442937338
STP,São Tomé & Príncipe,2000,b,10,5,0.00133,2.388410531615109
STP,São Tomé & Príncipe,2000,b,15,5,0.00121,2.558194671264652
STP,São Tomé & Príncipe,2000,b,20,5,0.00178,2.6160515588606086
STP,São Tomé & Príncipe,2000,b,25,5,0.00215,2.573655106543219
STP,São Tomé & Príncipe,2000,b,30,5,0.00259,2.5869984382702924
STP,São Tomé & Príncipe,2000,b,35,5,0.00335,2.619810373444142
STP,São Tomé & Príncipe,2000,b,40,5,0.00476,2.632300928825166
STP,São Tomé & Príncipe,2000,b,45,5,0.00663,2.6433262490866647
STP,São Tomé & Príncipe,2000,b,50,5,0.01012,2.6456491697863656
STP,São Tomé & Príncipe,2000,b,55,5,0.01476,2.6396525902105195
STP,São Tomé & Príncipe,2000,b,60,5,0.02293,2.6242861895986755
STP,São Tomé & Príncipe,2000,b,65,5,0.03371,2.601989857488388
STP,São Tomé & Príncipe,2000,b,70,5,0.05241,2.565959908412699
STP,São Tomé & Príncipe,2000,b,75,5,0.07814,2.5138819885875665
STP,São Tomé & Príncipe,2000,b,80,5,0.12238,2.4295280772567773
STP,São Tomé & Príncipe,2000,b,85,NA,0.19957,4.470635343833275
STP,São Tomé & Príncipe,2000,f,0,1,0.05437000000000001,0.2576739893
STP,São Tomé & Príncipe,2000,f,1,4,0.00844,1.316971771838244
STP,São Tomé & Príncipe,2000,f,5,5,0.00204,2.083833313545113
STP,São Tomé & Príncipe,2000,f,10,5,0.00129,2.377898361358132
STP,São Tomé & Príncipe,2000,f,15,5,0.00115,2.5538721480336255
STP,São Tomé & Príncipe,2000,f,20,5,0.00169,2.6229220843985033
STP,São Tomé & Príncipe,2000,f,25,5,0.00211,2.58454778057843
STP,São Tomé & Príncipe,2000,f,30,5,0.00259,2.592150999349228
STP,São Tomé & Príncipe,2000,f,35,5,0.00337,2.6139997900805616
STP,São Tomé & Príncipe,2000,f,40,5,0.00463,2.623976092916949
STP,São Tomé & Príncipe,2000,f,45,5,0.0064,2.63858463132826
STP,São Tomé & Príncipe,2000,f,50,5,0.0096,2.642329482896198
STP,São Tomé & Príncipe,2000,f,55,5,0.01395,2.6378459217959422
STP,São Tomé & Príncipe,2000,f,60,5,0.02139,2.625457100149968
STP,São Tomé & Príncipe,2000,f,65,5,0.03155,2.6117490770074654
STP,São Tomé & Príncipe,2000,f,70,5,0.05014,2.578233417442838
STP,São Tomé & Príncipe,2000,f,75,5,0.07583,2.523079766916946
STP,São Tomé & Príncipe,2000,f,80,5,0.11957,2.439789127075983
STP,São Tomé & Príncipe,2000,f,85,NA,0.19401,4.488109859704811
STP,São Tomé & Príncipe,2000,m,0,1,0.06688,0.2463628448
STP,São Tomé & Príncipe,2000,m,1,4,0.0084,1.3491599238806304
STP,São Tomé & Príncipe,2000,m,5,5,0.00203,2.09968570028944
STP,São Tomé & Príncipe,2000,m,10,5,0.00138,2.397765818314519
STP,São Tomé & Príncipe,2000,m,15,5,0.00126,2.5595610392824995
STP,São Tomé & Príncipe,2000,m,20,5,0.0018600000000000001,2.6103360741328356
STP,São Tomé & Príncipe,2000,m,25,5,0.00218,2.5652364494379847
STP,São Tomé & Príncipe,2000,m,30,5,0.0026,2.581588190122494
STP,São Tomé & Príncipe,2000,m,35,5,0.00331,2.625554686828957
STP,São Tomé & Príncipe,2000,m,40,5,0.00491,2.6428069212946337
STP,São Tomé & Príncipe,2000,m,45,5,0.0069,2.648104988052756
STP,São Tomé & Príncipe,2000,m,50,5,0.01071,2.6484350581165508
STP,São Tomé & Príncipe,2000,m,55,5,0.01566,2.6407031208215224
STP,São Tomé & Príncipe,2000,m,60,5,0.02461,2.6224946931692736
STP,São Tomé & Príncipe,2000,m,65,5,0.03606,2.593319680028777
STP,São Tomé & Príncipe,2000,m,70,5,0.05524,2.5543861838966473
STP,São Tomé & Príncipe,2000,m,75,5,0.08134,2.5044215594714303
STP,São Tomé & Príncipe,2000,m,80,5,0.12727,2.4171391892375853
STP,São Tomé & Príncipe,2000,m,85,NA,0.21134,4.375890516268993
STP,São Tomé & Príncipe,2005,b,0,1,0.04385,0.19350792459756097
STP,São Tomé & Príncipe,2005,b,1,4,0.00515,1.3742503121765282
STP,São Tomé & Príncipe,2005,b,5,5,0.00142,2.150390831896564
STP,São Tomé & Príncipe,2005,b,10,5,0.00106,2.4445944392064907
STP,São Tomé & Príncipe,2005,b,15,5,0.0011,2.5898971624559404
STP,São Tomé & Príncipe,2005,b,20,5,0.00165,2.61476620693144
STP,São Tomé & Príncipe,2005,b,25,5,0.00194,2.570517985651048
STP,São Tomé & Príncipe,2005,b,30,5,0.00236,2.5907061642758062
STP,São Tomé & Príncipe,2005,b,35,5,0.00307,2.6247995760457346
STP,São Tomé & Príncipe,2005,b,40,5,0.00443,2.638875812947751
STP,São Tomé & Príncipe,2005,b,45,5,0.00625,2.648746592031873
STP,São Tomé & Príncipe,2005,b,50,5,0.00963,2.651055099658479
STP,São Tomé & Príncipe,2005,b,55,5,0.01421,2.6434571630653485
STP,São Tomé & Príncipe,2005,b,60,5,0.0221,2.627206789163937
STP,São Tomé & Príncipe,2005,b,65,5,0.03264,2.6051124673031025
STP,São Tomé & Príncipe,2005,b,70,5,0.05073,2.570969616162942
STP,São Tomé & Príncipe,2005,b,75,5,0.07621,2.5212921002700255
STP,São Tomé & Príncipe,2005,b,80,5,0.1204,2.437226800947364
STP,São Tomé & Príncipe,2005,b,85,NA,0.20147,4.4876947482781935
STP,São Tomé & Príncipe,2005,f,0,1,0.03905,0.1982187545
STP,São Tomé & Príncipe,2005,f,1,4,0.00505,1.3403944912276506
STP,São Tomé & Príncipe,2005,f,5,5,0.00139,2.1419751659457744
STP,São Tomé & Príncipe,2005,f,10,5,0.001,2.427217899375812
STP,São Tomé & Príncipe,2005,f,15,5,9.9e-4,2.572453009223295
STP,São Tomé & Príncipe,2005,f,20,5,0.00143,2.6157012757893594
STP,São Tomé & Príncipe,2005,f,25,5,0.00175,2.5870454315120512
STP,São Tomé & Príncipe,2005,f,30,5,0.00221,2.602768048977824
STP,São Tomé & Príncipe,2005,f,35,5,0.00293,2.6261715667252186
STP,São Tomé & Príncipe,2005,f,40,5,0.00417,2.632493678643965
STP,São Tomé & Príncipe,2005,f,45,5,0.00577,2.6414282823028543
STP,São Tomé & Príncipe,2005,f,50,5,0.00871,2.6476857364730715
STP,São Tomé & Príncipe,2005,f,55,5,0.01279,2.64370177691044
STP,São Tomé & Príncipe,2005,f,60,5,0.01973,2.632298137240393
STP,São Tomé & Príncipe,2005,f,65,5,0.0294,2.6188299381585263
STP,São Tomé & Príncipe,2005,f,70,5,0.04683,2.590017198370691
STP,São Tomé & Príncipe,2005,f,75,5,0.07234,2.5384612488423883
STP,São Tomé & Príncipe,2005,f,80,5,0.11611,2.4551639468598156
STP,São Tomé & Príncipe,2005,f,85,NA,0.19462,4.492458751878655
STP,São Tomé & Príncipe,2005,m,0,1,0.04856,0.1866357976
STP,São Tomé & Príncipe,2005,m,1,4,0.00524,1.4002479970291195
STP,São Tomé & Príncipe,2005,m,5,5,0.00145,2.1586035497750116
STP,São Tomé & Príncipe,2005,m,10,5,0.00112,2.4616848546484755
STP,São Tomé & Príncipe,2005,m,15,5,0.00122,2.6020118653715065
STP,São Tomé & Príncipe,2005,m,20,5,0.00185,2.6112635895705743
STP,São Tomé & Príncipe,2005,m,25,5,0.00212,2.5591452320944708
STP,São Tomé & Príncipe,2005,m,30,5,0.00251,2.581846931431749
STP,São Tomé & Príncipe,2005,m,35,5,0.00322,2.626179555188095
STP,São Tomé & Príncipe,2005,m,40,5,0.00475,2.6470638275162797
STP,São Tomé & Príncipe,2005,m,45,5,0.00684,2.65493731737944
STP,São Tomé & Príncipe,2005,m,50,5,0.0107,2.65278786847684
STP,São Tomé & Príncipe,2005,m,55,5,0.01585,2.64294251291725
STP,São Tomé & Príncipe,2005,m,60,5,0.0249,2.6213904087216777
STP,São Tomé & Príncipe,2005,m,65,5,0.03641,2.590489052799866
STP,São Tomé & Príncipe,2005,m,70,5,0.05533,2.552723513933267
STP,São Tomé & Príncipe,2005,m,75,5,0.08155,2.503546668178771
STP,São Tomé & Príncipe,2005,m,80,5,0.12721,2.421885211485498
STP,São Tomé & Príncipe,2005,m,85,NA,0.21557,4.271835834425612
STP,São Tomé & Príncipe,2010,b,0,1,0.03584999999999999,0.16500407874390244
STP,São Tomé & Príncipe,2010,b,1,4,0.00315,1.3918691345617735
STP,São Tomé & Príncipe,2010,b,5,5,9.9e-4,2.205452405476089
STP,São Tomé & Príncipe,2010,b,10,5,8.3e-4,2.476086774916156
STP,São Tomé & Príncipe,2010,b,15,5,8.9e-4,2.593220149042615
STP,São Tomé & Príncipe,2010,b,20,5,0.00131,2.60740488897558
STP,São Tomé & Príncipe,2010,b,25,5,0.00151,2.5698852813566773
STP,São Tomé & Príncipe,2010,b,30,5,0.0018600000000000001,2.601162725218192
STP,São Tomé & Príncipe,2010,b,35,5,0.0025,2.6369450550949436
STP,São Tomé & Príncipe,2010,b,40,5,0.00368,2.6558363268928686
STP,São Tomé & Príncipe,2010,b,45,5,0.00548,2.665669076303917
STP,São Tomé & Príncipe,2010,b,50,5,0.00861,2.6636264852598295
STP,São Tomé & Príncipe,2010,b,55,5,0.0131,2.657264050953083
STP,São Tomé & Príncipe,2010,b,60,5,0.02088,2.6388893202820625
STP,São Tomé & Príncipe,2010,b,65,5,0.03144,2.6127662673262746
STP,São Tomé & Príncipe,2010,b,70,5,0.04913,2.580018587011011
STP,São Tomé & Príncipe,2010,b,75,5,0.07545,2.5277969998284875
STP,São Tomé & Príncipe,2010,b,80,5,0.11939,2.4415274203801753
STP,São Tomé & Príncipe,2010,b,85,NA,0.20966,4.479365573899736
STP,São Tomé & Príncipe,2010,f,0,1,0.03174,0.1698494486
STP,São Tomé & Príncipe,2010,f,1,4,0.00304,1.351684774787421
STP,São Tomé & Príncipe,2010,f,5,5,9.5e-4,2.191104257046072
STP,São Tomé & Príncipe,2010,f,10,5,7.5e-4,2.446393375334089
STP,São Tomé & Príncipe,2010,f,15,5,7.4e-4,2.5685567159627527
STP,São Tomé & Príncipe,2010,f,20,5,0.00105,2.6167983812493714
STP,São Tomé & Príncipe,2010,f,25,5,0.00131,2.5988756679885703
STP,São Tomé & Príncipe,2010,f,30,5,0.00171,2.6181850397797932
STP,São Tomé & Príncipe,2010,f,35,5,0.00235,2.6425335882175416
STP,São Tomé & Príncipe,2010,f,40,5,0.00347,2.6541927524112943
STP,São Tomé & Príncipe,2010,f,45,5,0.0051,2.6581185707784956
STP,São Tomé & Príncipe,2010,f,50,5,0.0078,2.65656109078202
STP,São Tomé & Príncipe,2010,f,55,5,0.01169,2.6523950329450554
STP,São Tomé & Príncipe,2010,f,60,5,0.01822,2.6437169045586733
STP,São Tomé & Príncipe,2010,f,65,5,0.02796,2.6324150904427275
STP,São Tomé & Príncipe,2010,f,70,5,0.0455,2.6029911270056107
STP,São Tomé & Príncipe,2010,f,75,5,0.07225,2.545689274971065
STP,São Tomé & Príncipe,2010,f,80,5,0.11669,2.4568303204602975
STP,São Tomé & Príncipe,2010,f,85,NA,0.20443,4.445171736032189
STP,São Tomé & Príncipe,2010,m,0,1,0.03986,0.1582719706
STP,São Tomé & Príncipe,2010,m,1,4,0.00325,1.424800463111099
STP,São Tomé & Príncipe,2010,m,5,5,0.00102,2.21871586056735
STP,São Tomé & Príncipe,2010,m,10,5,9.1e-4,2.5021496012202293
STP,São Tomé & Príncipe,2010,m,15,5,0.00104,2.6114554789232205
STP,São Tomé & Príncipe,2010,m,20,5,0.00157,2.599105737064352
STP,São Tomé & Príncipe,2010,m,25,5,0.0017,2.548962894177687
STP,São Tomé & Príncipe,2010,m,30,5,0.00202,2.588277372694992
STP,São Tomé & Príncipe,2010,m,35,5,0.00265,2.6315373003588514
STP,São Tomé & Príncipe,2010,m,40,5,0.0039,2.658270074513618
STP,São Tomé & Príncipe,2010,m,45,5,0.00589,2.672332464568372
STP,São Tomé & Príncipe,2010,m,50,5,0.00946,2.6699794814311812
STP,São Tomé & Príncipe,2010,m,55,5,0.01464,2.659156974893373
STP,São Tomé & Príncipe,2010,m,60,5,0.02351,2.6349696482513676
STP,São Tomé & Príncipe,2010,m,65,5,0.0354,2.5991824175108484
STP,São Tomé & Príncipe,2010,m,70,5,0.05392,2.559416340263999
STP,São Tomé & Príncipe,2010,m,75,5,0.08073,2.5087078854760465
STP,São Tomé & Príncipe,2010,m,80,5,0.12604,2.4191075072650956
STP,São Tomé & Príncipe,2010,m,85,NA,0.21989,4.4140863506307415
STP,São Tomé & Príncipe,2015,b,0,1,0.02797,0.13692779057804877
STP,São Tomé & Príncipe,2015,b,1,4,0.0021,1.4093818524057586
STP,São Tomé & Príncipe,2015,b,5,5,7.3e-4,2.251198503170754
STP,São Tomé & Príncipe,2015,b,10,5,6.8e-4,2.5253294097183763
STP,São Tomé & Príncipe,2015,b,15,5,8.3e-4,2.611326297837844
STP,São Tomé & Príncipe,2015,b,20,5,0.00117,2.5910403838872886
STP,São Tomé & Príncipe,2015,b,25,5,0.0013,2.563798006288897
STP,São Tomé & Príncipe,2015,b,30,5,0.00161,2.61000241695822
STP,São Tomé & Príncipe,2015,b,35,5,0.00224,2.6479846180917925
STP,São Tomé & Príncipe,2015,b,40,5,0.00335,2.667270171386123
STP,São Tomé & Príncipe,2015,b,45,5,0.00517,2.6749601172989452
STP,São Tomé & Príncipe,2015,b,50,5,0.00817,2.6698860959351545
